Time	 Pressed	 Keycode	 CookedKey	 Keypress	 Trial	 Repetition
7.959130349e+03	 1	 78	 110	 11	 22	 2
7.959226367e+03	 1	 32	 32	 12	 22	 2
7.959330364e+03	 1	 76	 108	 13	 22	 2
7.959458348e+03	 1	 65	 97	 14	 22	 2
7.959634357e+03	 1	 71	 103	 15	 22	 2
7.960050349e+03	 1	 13	 13	 16	 22	 2
7.963474274e+03	 1	 76	 108	 1	 22	 3
7.963618266e+03	 1	 69	 101	 2	 22	 3
7.963714245e+03	 1	 84	 116	 3	 22	 3
7.963850230e+03	 1	 32	 32	 4	 22	 3
7.964010256e+03	 1	 67	 99	 5	 22	 3
7.964098242e+03	 1	 85	 117	 6	 22	 3
7.964282249e+03	 1	 80	 112	 7	 22	 3
7.964386248e+03	 1	 32	 32	 8	 22	 3
7.964506246e+03	 1	 67	 99	 9	 22	 3
7.964698238e+03	 1	 65	 97	 10	 22	 3
7.964810242e+03	 1	 78	 110	 11	 22	 3
7.964930223e+03	 1	 32	 32	 12	 22	 3
7.965066214e+03	 1	 76	 108	 13	 22	 3
7.965210227e+03	 1	 65	 97	 14	 22	 3
7.965354196e+03	 1	 71	 103	 15	 22	 3
7.965706205e+03	 1	 13	 13	 16	 22	 3
7.969282151e+03	 1	 76	 108	 1	 22	 4
7.969450119e+03	 1	 69	 101	 2	 22	 4
7.969538143e+03	 1	 84	 116	 3	 22	 4
7.969674137e+03	 1	 32	 32	 4	 22	 4
7.969842123e+03	 1	 67	 99	 5	 22	 4
7.969930133e+03	 1	 85	 117	 6	 22	 4
7.970178120e+03	 1	 80	 112	 7	 22	 4
7.970322095e+03	 1	 32	 32	 8	 22	 4
7.970450135e+03	 1	 67	 99	 9	 22	 4
7.970626094e+03	 1	 65	 97	 10	 22	 4
7.970738100e+03	 1	 78	 110	 11	 22	 4
7.970810087e+03	 1	 32	 32	 12	 22	 4
7.970938103e+03	 1	 76	 108	 13	 22	 4
7.971090104e+03	 1	 65	 97	 14	 22	 4
7.971330093e+03	 1	 71	 103	 15	 22	 4
7.971698077e+03	 1	 13	 13	 16	 22	 4
8.006577285e+03	 1	 66	 98	 1	 23	 1
8.006777263e+03	 1	 79	 111	 2	 23	 1
8.006921258e+03	 1	 88	 120	 3	 23	 1
8.007137240e+03	 1	 32	 32	 4	 23	 1
8.007321247e+03	 1	 76	 108	 5	 23	 1
8.007449223e+03	 1	 69	 101	 6	 23	 1
8.007689227e+03	 1	 71	 103	 7	 23	 1
8.007817242e+03	 1	 32	 32	 8	 23	 1
8.007961232e+03	 1	 76	 108	 9	 23	 1
8.008041233e+03	 1	 65	 97	 10	 23	 1
8.008113229e+03	 1	 83	 115	 11	 23	 1
8.008281196e+03	 1	 84	 116	 12	 23	 1
8.008361227e+03	 1	 32	 32	 13	 23	 1
8.008481200e+03	 1	 66	 98	 14	 23	 1
8.008601218e+03	 1	 65	 97	 15	 23	 1
8.008721187e+03	 1	 67	 99	 16	 23	 1
8.008809217e+03	 1	 75	 107	 17	 23	 1
8.009241204e+03	 1	 13	 13	 18	 23	 1
8.012569130e+03	 1	 66	 98	 1	 23	 2
8.012761124e+03	 1	 79	 111	 2	 23	 2
8.012953118e+03	 1	 88	 120	 3	 23	 2
8.013121093e+03	 1	 32	 32	 4	 23	 2
8.013257110e+03	 1	 76	 108	 5	 23	 2
8.013377088e+03	 1	 69	 101	 6	 23	 2
8.013625101e+03	 1	 71	 103	 7	 23	 2
8.013737100e+03	 1	 32	 32	 8	 23	 2
8.013921074e+03	 1	 76	 108	 9	 23	 2
8.013985093e+03	 1	 65	 97	 10	 23	 2
8.014089089e+03	 1	 83	 115	 11	 23	 2
8.014265087e+03	 1	 84	 116	 12	 23	 2
8.014321087e+03	 1	 32	 32	 13	 23	 2
8.014465054e+03	 1	 66	 98	 14	 23	 2
8.014569064e+03	 1	 65	 97	 15	 23	 2
8.014681056e+03	 1	 67	 99	 16	 23	 2
8.014777062e+03	 1	 75	 107	 17	 23	 2
8.014961070e+03	 1	 13	 13	 18	 23	 2
8.018561032e+03	 1	 66	 98	 1	 23	 3
8.018760972e+03	 1	 79	 111	 2	 23	 3
8.018920959e+03	 1	 88	 120	 3	 23	 3
8.019088983e+03	 1	 32	 32	 4	 23	 3
8.019248969e+03	 1	 76	 108	 5	 23	 3
8.019384941e+03	 1	 69	 101	 6	 23	 3
8.019640939e+03	 1	 71	 103	 7	 23	 3
8.019744945e+03	 1	 32	 32	 8	 23	 3
8.019904942e+03	 1	 76	 108	 9	 23	 3
8.020008954e+03	 1	 65	 97	 10	 23	 3
8.020104950e+03	 1	 83	 115	 11	 23	 3
8.020264915e+03	 1	 84	 116	 12	 23	 3
8.020320923e+03	 1	 32	 32	 13	 23	 3
8.020456910e+03	 1	 66	 98	 14	 23	 3
8.020560910e+03	 1	 65	 97	 15	 23	 3
8.020696911e+03	 1	 67	 99	 16	 23	 3
8.020792938e+03	 1	 75	 107	 17	 23	 3
8.021120914e+03	 1	 13	 13	 18	 23	 3
8.024416862e+03	 1	 66	 98	 1	 23	 4
8.024600827e+03	 1	 79	 111	 2	 23	 4
8.024840842e+03	 1	 32	 32	 3	 23	 4
8.025296831e+03	 1	 90	 122	 4	 23	 4
8.025736821e+03	 1	 8	 8	 5	 23	 4
8.025896805e+03	 1	 8	 8	 6	 23	 4
8.026128811e+03	 1	 90	 122	 7	 23	 4
8.026472801e+03	 1	 76	 108	 8	 23	 4
8.026640777e+03	 1	 32	 32	 9	 23	 4
8.027152786e+03	 1	 8	 8	 10	 23	 4
8.027312782e+03	 1	 8	 8	 11	 23	 4
8.027584776e+03	 1	 32	 32	 12	 23	 4
8.027712746e+03	 1	 76	 108	 13	 23	 4
8.027824743e+03	 1	 69	 101	 14	 23	 4
8.028000766e+03	 1	 71	 103	 15	 23	 4
8.028224760e+03	 1	 32	 32	 16	 23	 4
8.028392760e+03	 1	 13	 13	 17	 23	 4
8.065607908e+03	 1	 77	 109	 1	 24	 1
8.065807899e+03	 1	 85	 117	 2	 24	 1
8.065999861e+03	 1	 76	 108	 3	 24	 1
8.066151857e+03	 1	 76	 108	 4	 24	 1
8.066207857e+03	 1	 32	 32	 5	 24	 1
8.066367874e+03	 1	 82	 114	 6	 24	 1
8.066439852e+03	 1	 79	 111	 7	 24	 1
8.066583837e+03	 1	 79	 111	 8	 24	 1
8.066687837e+03	 1	 84	 116	 9	 24	 1
8.066783837e+03	 1	 32	 32	 10	 24	 1
8.067119856e+03	 1	 70	 102	 11	 24	 1
8.067367849e+03	 1	 65	 97	 12	 24	 1
8.067879823e+03	 1	 67	 99	 13	 24	 1
8.068135833e+03	 1	 69	 101	 14	 24	 1
8.068255815e+03	 1	 32	 32	 15	 24	 1
8.068407825e+03	 1	 77	 109	 16	 24	 1
8.068599789e+03	 1	 73	 105	 17	 24	 1
8.068775819e+03	 1	 75	 107	 18	 24	 1
8.068863814e+03	 1	 69	 101	 19	 24	 1
8.069007811e+03	 1	 13	 13	 20	 24	 1
8.071807758e+03	 1	 77	 109	 1	 24	 2
8.071999733e+03	 1	 85	 117	 2	 24	 2
8.072191741e+03	 1	 76	 108	 3	 24	 2
8.072343734e+03	 1	 76	 108	 4	 24	 2
8.072415736e+03	 1	 32	 32	 5	 24	 2
8.072599727e+03	 1	 82	 114	 6	 24	 2
8.072703726e+03	 1	 79	 111	 7	 24	 2
8.072871722e+03	 1	 79	 111	 8	 24	 2
8.073135718e+03	 1	 84	 116	 9	 24	 2
8.073263700e+03	 1	 32	 32	 10	 24	 2
8.073463708e+03	 1	 82	 114	 11	 24	 2
8.073967700e+03	 1	 65	 97	 12	 24	 2
8.074199691e+03	 1	 67	 99	 13	 24	 2
8.074399666e+03	 1	 69	 101	 14	 24	 2
8.074455688e+03	 1	 32	 32	 15	 24	 2
8.074567653e+03	 1	 77	 109	 16	 24	 2
8.074711661e+03	 1	 73	 105	 17	 24	 2
8.074911652e+03	 1	 75	 107	 18	 24	 2
8.074999645e+03	 1	 69	 101	 19	 24	 2
8.075143636e+03	 1	 13	 13	 20	 24	 2
8.077959618e+03	 1	 77	 109	 1	 24	 3
8.078127601e+03	 1	 85	 117	 2	 24	 3
8.078319598e+03	 1	 76	 108	 3	 24	 3
8.078471592e+03	 1	 76	 108	 4	 24	 3
8.078559602e+03	 1	 32	 32	 5	 24	 3
8.078815572e+03	 1	 82	 114	 6	 24	 3
8.078903596e+03	 1	 79	 111	 7	 24	 3
8.079071552e+03	 1	 79	 111	 8	 24	 3
8.079271542e+03	 1	 84	 116	 9	 24	 3
8.079463540e+03	 1	 32	 32	 10	 24	 3
8.079631527e+03	 1	 82	 114	 11	 24	 3
8.080015549e+03	 1	 65	 97	 12	 24	 3
8.080231541e+03	 1	 67	 99	 13	 24	 3
8.080367531e+03	 1	 69	 101	 14	 24	 3
8.080415542e+03	 1	 32	 32	 15	 24	 3
8.080567512e+03	 1	 77	 109	 16	 24	 3
8.080719520e+03	 1	 85	 117	 17	 24	 3
8.080927544e+03	 1	 76	 108	 18	 24	 3
8.081015534e+03	 1	 69	 101	 19	 24	 3
8.081359536e+03	 1	 8	 8	 20	 24	 3
8.082103511e+03	 1	 13	 13	 21	 24	 3
8.085143448e+03	 1	 77	 109	 1	 24	 4
8.085423420e+03	 1	 85	 117	 2	 24	 4
8.085615428e+03	 1	 76	 108	 3	 24	 4
8.085767411e+03	 1	 76	 108	 4	 24	 4
8.085863410e+03	 1	 32	 32	 5	 24	 4
8.085967387e+03	 1	 82	 114	 6	 24	 4
8.086039417e+03	 1	 79	 111	 7	 24	 4
8.086191392e+03	 1	 79	 111	 8	 24	 4
8.086351386e+03	 1	 84	 116	 9	 24	 4
8.086479391e+03	 1	 32	 32	 10	 24	 4
8.086903383e+03	 1	 82	 114	 11	 24	 4
8.087151386e+03	 1	 65	 97	 12	 24	 4
8.087319384e+03	 1	 67	 99	 13	 24	 4
8.087463382e+03	 1	 69	 101	 14	 24	 4
8.087527382e+03	 1	 32	 32	 15	 24	 4
8.087687376e+03	 1	 77	 109	 16	 24	 4
8.087855372e+03	 1	 73	 105	 17	 24	 4
8.088191330e+03	 1	 75	 107	 18	 24	 4
8.088319368e+03	 1	 69	 101	 19	 24	 4
8.088479349e+03	 1	 13	 13	 20	 24	 4
8.123830554e+03	 1	 66	 98	 1	 25	 1
8.123958529e+03	 1	 85	 117	 2	 25	 1
8.124070534e+03	 1	 84	 116	 3	 25	 1
8.124118502e+03	 1	 32	 32	 4	 25	 1
8.124230502e+03	 1	 77	 109	 5	 25	 1
8.124374500e+03	 1	 73	 105	 6	 25	 1
8.124438501e+03	 1	 83	 115	 7	 25	 1
8.124622517e+03	 1	 83	 115	 8	 25	 1
8.124694506e+03	 1	 32	 32	 9	 25	 1
8.124790514e+03	 1	 77	 109	 10	 25	 1
8.124902511e+03	 1	 65	 97	 11	 25	 1
8.125038477e+03	 1	 68	 100	 12	 25	 1
8.125150499e+03	 1	 69	 101	 13	 25	 1
8.125262480e+03	 1	 32	 32	 14	 25	 1
8.125414496e+03	 1	 66	 98	 15	 25	 1
8.125542466e+03	 1	 79	 111	 16	 25	 1
8.125678505e+03	 1	 78	 110	 17	 25	 1
8.125774515e+03	 1	 69	 101	 18	 25	 1
8.125886484e+03	 1	 13	 13	 19	 25	 1
8.129702416e+03	 1	 66	 98	 1	 25	 2
8.129838380e+03	 1	 85	 117	 2	 25	 2
8.129934386e+03	 1	 84	 116	 3	 25	 2
8.130014392e+03	 1	 32	 32	 4	 25	 2
8.130102390e+03	 1	 77	 109	 5	 25	 2
8.130238355e+03	 1	 73	 105	 6	 25	 2
8.130342386e+03	 1	 83	 115	 7	 25	 2
8.130502367e+03	 1	 32	 32	 8	 25	 2
8.131270370e+03	 1	 8	 8	 9	 25	 2
8.131398333e+03	 1	 83	 115	 10	 25	 2
8.131542329e+03	 1	 32	 32	 11	 25	 2
8.131622358e+03	 1	 77	 109	 12	 25	 2
8.131766329e+03	 1	 65	 97	 13	 25	 2
8.131854329e+03	 1	 68	 100	 14	 25	 2
8.131982346e+03	 1	 69	 101	 15	 25	 2
8.132086343e+03	 1	 32	 32	 16	 25	 2
8.132214309e+03	 1	 66	 98	 17	 25	 2
8.132214309e+03	 1	 78	 110	 18	 25	 2
8.132294312e+03	 1	 79	 111	 19	 25	 2
8.132470305e+03	 1	 78	 110	 20	 25	 2
8.132558334e+03	 1	 69	 101	 21	 25	 2
8.132702328e+03	 1	 13	 13	 22	 25	 2
8.135670275e+03	 1	 66	 98	 1	 25	 3
8.135798258e+03	 1	 85	 117	 2	 25	 3
8.135918246e+03	 1	 84	 116	 3	 25	 3
8.136030252e+03	 1	 32	 32	 4	 25	 3
8.136150248e+03	 1	 77	 109	 5	 25	 3
8.136262220e+03	 1	 73	 105	 6	 25	 3
8.136358246e+03	 1	 83	 115	 7	 25	 3
8.136534239e+03	 1	 83	 115	 8	 25	 3
8.136630242e+03	 1	 32	 32	 9	 25	 3
8.136750223e+03	 1	 77	 109	 10	 25	 3
8.136862232e+03	 1	 65	 97	 11	 25	 3
8.136990197e+03	 1	 68	 100	 12	 25	 3
8.137118228e+03	 1	 69	 101	 13	 25	 3
8.137206224e+03	 1	 32	 32	 14	 25	 3
8.137334223e+03	 1	 66	 98	 15	 25	 3
8.137438220e+03	 1	 79	 111	 16	 25	 3
8.137582216e+03	 1	 78	 110	 17	 25	 3
8.137678204e+03	 1	 69	 101	 18	 25	 3
8.137782212e+03	 1	 13	 13	 19	 25	 3
8.141518162e+03	 1	 66	 98	 1	 25	 4
8.141654144e+03	 1	 85	 117	 2	 25	 4
8.141766167e+03	 1	 84	 116	 3	 25	 4
8.141822123e+03	 1	 32	 32	 4	 25	 4
8.141926218e+03	 1	 77	 109	 5	 25	 4
8.142102103e+03	 1	 73	 105	 6	 25	 4
8.142190139e+03	 1	 83	 115	 7	 25	 4
8.142382125e+03	 1	 83	 115	 8	 25	 4
8.142446126e+03	 1	 32	 32	 9	 25	 4
8.142574098e+03	 1	 77	 109	 10	 25	 4
8.142726081e+03	 1	 65	 97	 11	 25	 4
8.142846092e+03	 1	 68	 100	 12	 25	 4
8.142982068e+03	 1	 69	 101	 13	 25	 4
8.143094099e+03	 1	 32	 32	 14	 25	 4
8.143246080e+03	 1	 66	 98	 15	 25	 4
8.143398057e+03	 1	 79	 111	 16	 25	 4
8.143542057e+03	 1	 78	 110	 17	 25	 4
8.143646083e+03	 1	 69	 101	 18	 25	 4
8.143782043e+03	 1	 13	 13	 19	 25	 4
